order_id,global_user_id,platform,order_time,payment_time,payment_method,shipping_address,order_status,total_amount,discount_amount,shipping_fee,tax_amount,promotion_id,coupon_code,shipping_method
DOUYIN20251019241786,U-DOUYIN-963798,douyin,2025-10-19 02:05:46,2025-10-19 02:16:46,微信支付,深圳海淀区92号楼6单元1421室,已完成,3117.09,665.67,11.69,187.03,优惠券,,同城配送
DOUYIN20251019454798,U-DOUYIN-404202,douyin,2025-10-19 15:01:05,2025-10-19 15:12:05,微信支付,成都海淀区49号楼14单元276室,已完成,3970.24,324.08,8.96,238.21,拼团优惠,,快递配送
DOUYIN20251019480372,U-DOUYIN-432625,douyin,2025-10-19 10:29:08,2025-10-19 10:36:08,银行卡,成都海淀区19号楼11单元970室,已付款,4403.03,733.39,6.19,264.18,秒杀活动,,快递配送
DOUYIN20251019519187,U-DOUYIN-498528,douyin,2025-10-19 12:16:51,2025-10-19 12:27:51,银行卡,南京朝阳区8号楼8单元1952室,已发货,320.02,26.49,8.78,19.20,满减活动,YHMD8886,快递配送
DOUYIN20251019601258,U-DOUYIN-937081,douyin,2025-10-19 11:48:14,2025-10-19 12:35:14,花呗,重庆海淀区57号楼20单元1842室,已发货,2704.12,183.09,4.62,162.25,优惠券,YHMD1696,同城配送
DOUYIN20251019941398,U-DOUYIN-841784,douyin,2025-10-19 14:48:11,2025-10-19 14:56:11,银行卡,武汉浦东新区56号楼17单元158室,已付款,3512.28,343.74,7.28,210.74,优惠券,YHMD3996,同城配送
DOUYIN20251019982453,U-DOUYIN-544368,douyin,2025-10-19 03:28:13,2025-10-19 04:22:13,微信支付,南京朝阳区29号楼6单元1871室,已发货,1098.93,70.62,8.40,65.94,无促销,,自提
DOUYIN20251020347265,U-DOUYIN-317656,douyin,2025-10-20 00:18:31,2025-10-20 00:30:31,支付宝,杭州海淀区31号楼20单元1603室,已完成,1975.94,286.05,5.00,118.56,满减活动,YHMD8542,快递配送
DOUYIN20251020582406,U-DOUYIN-598829,douyin,2025-10-20 10:48:48,2025-10-20 11:02:48,花呗,武汉天河区71号楼12单元428室,待付款,3227.92,879.29,1.48,193.68,秒杀活动,,快递配送
DOUYIN20251020725669,U-DOUYIN-618035,douyin,2025-10-20 12:04:57,2025-10-20 12:44:57,花呗,西安海淀区1号楼6单元1536室,待付款,4778.17,1044.38,8.37,286.69,无促销,,快递配送
DOUYIN20251021232547,U-DOUYIN-971209,douyin,2025-10-21 09:14:01,2025-10-21 10:06:01,京东支付,武汉浦东新区27号楼19单元538室,已完成,3477.23,911.53,4.92,208.63,优惠券,,同城配送
DOUYIN20251021462546,U-DOUYIN-950462,douyin,2025-10-21 15:39:13,2025-10-21 16:07:13,花呗,北京浦东新区87号楼8单元1497室,待付款,889.38,29.26,13.54,53.36,无促销,QZMD4450,快递配送
DOUYIN20251021466744,U-DOUYIN-749724,douyin,2025-10-21 11:27:49,2025-10-21 12:05:49,花呗,上海海淀区66号楼15单元434室,已发货,4200.76,441.99,15.05,252.05,秒杀活动,TLEMD7617,自提
DOUYIN20251021649977,U-DOUYIN-860175,douyin,2025-10-21 15:23:54,2025-10-21 16:17:54,京东支付,深圳福田区78号楼1单元1798室,已发货,4282.29,341.15,11.73,256.94,秒杀活动,,同城配送
DOUYIN20251021669998,U-DOUYIN-127915,douyin,2025-10-21 13:27:31,2025-10-21 14:23:31,京东支付,重庆海淀区55号楼18单元1339室,已完成,4424.39,545.40,7.59,265.46,优惠券,YHMD4092,同城配送
DOUYIN20251021728486,U-DOUYIN-414721,douyin,2025-10-21 05:44:04,2025-10-21 06:07:04,花呗,杭州海淀区4号楼4单元1134室,已付款,4662.82,474.36,0.10,279.77,无促销,,快递配送
DOUYIN20251022512762,U-DOUYIN-343366,douyin,2025-10-22 08:11:22,2025-10-22 09:02:22,支付宝,广州海淀区81号楼17单元818室,已发货,716.60,83.58,9.62,43.00,秒杀活动,,自提
DOUYIN20251022742552,U-DOUYIN-397755,douyin,2025-10-22 14:08:20,2025-10-22 14:48:20,支付宝,杭州朝阳区29号楼11单元1482室,已完成,1160.00,308.59,2.88,69.60,秒杀活动,TLEMD9511,自提
DOUYIN20251022804751,U-DOUYIN-801520,douyin,2025-10-22 14:14:02,2025-10-22 14:25:02,银行卡,西安浦东新区20号楼3单元572室,已取消,2861.64,495.64,5.64,171.70,满减活动,,快递配送
DOUYIN20251022897528,U-DOUYIN-439057,douyin,2025-10-22 18:51:04,2025-10-22 19:25:04,支付宝,北京福田区30号楼14单元954室,待付款,2704.83,556.49,4.33,162.29,优惠券,,自提
DOUYIN20251023156879,U-DOUYIN-557539,douyin,2025-10-23 03:59:35,2025-10-23 04:57:35,京东支付,西安天河区1号楼19单元776室,已取消,4286.94,682.51,0.04,257.22,优惠券,QZMD5045,自提
DOUYIN20251023269104,U-DOUYIN-974571,douyin,2025-10-23 22:48:12,2025-10-23 23:20:12,微信支付,成都浦东新区74号楼17单元1324室,已发货,4557.44,74.90,11.01,273.45,秒杀活动,QZMD5110,同城配送
DOUYIN20251023582511,U-DOUYIN-418734,douyin,2025-10-23 19:27:49,2025-10-23 19:54:49,微信支付,上海天河区14号楼1单元1363室,待付款,2173.86,30.28,9.98,130.43,秒杀活动,,同城配送
DOUYIN20251023684247,U-DOUYIN-178183,douyin,2025-10-23 20:36:19,2025-10-23 21:04:19,微信支付,武汉朝阳区82号楼8单元779室,已发货,2316.10,415.66,0.27,138.97,满减活动,,快递配送
DOUYIN20251024269387,U-DOUYIN-881369,douyin,2025-10-24 16:13:13,2025-10-24 16:18:13,京东支付,武汉朝阳区5号楼3单元615室,待付款,4543.44,955.59,1.38,272.61,拼团优惠,,同城配送
DOUYIN20251024323330,U-DOUYIN-156648,douyin,2025-10-24 16:08:02,2025-10-24 17:03:02,京东支付,武汉海淀区82号楼12单元1984室,待付款,3040.17,240.34,19.61,182.41,满减活动,TLEMD2163,快递配送
DOUYIN20251024701398,U-DOUYIN-944893,douyin,2025-10-24 07:51:46,2025-10-24 08:29:46,支付宝,西安福田区88号楼1单元1392室,已付款,3162.64,675.10,19.13,189.76,满减活动,,快递配送
DOUYIN20251025110590,U-DOUYIN-487888,douyin,2025-10-25 09:01:47,2025-10-25 09:13:47,微信支付,重庆天河区64号楼6单元594室,已完成,4974.97,1050.83,7.72,298.50,拼团优惠,TLEMD8836,自提
DOUYIN20251025266927,U-DOUYIN-821270,douyin,2025-10-25 03:57:10,2025-10-25 04:14:10,支付宝,北京朝阳区15号楼20单元1425室,已完成,4897.43,1369.97,9.15,293.85,满减活动,TLEMD8211,自提
DOUYIN20251025369401,U-DOUYIN-688428,douyin,2025-10-25 18:58:55,2025-10-25 19:37:55,京东支付,成都福田区63号楼4单元1346室,已取消,1488.11,108.46,14.97,89.29,无促销,,同城配送
DOUYIN20251025594934,U-DOUYIN-534209,douyin,2025-10-25 22:59:35,2025-10-25 23:19:35,银行卡,杭州福田区36号楼7单元1427室,已发货,817.39,112.33,7.65,49.04,无促销,YHMD8707,自提
DOUYIN20251025889546,U-DOUYIN-174066,douyin,2025-10-25 02:43:08,2025-10-25 02:52:08,银行卡,上海浦东新区8号楼8单元1498室,待付款,1411.94,249.32,5.23,84.72,秒杀活动,,快递配送
DOUYIN20251025947737,U-DOUYIN-588390,douyin,2025-10-25 02:28:48,2025-10-25 02:52:48,京东支付,西安天河区2号楼20单元860室,已完成,1018.01,200.64,19.20,61.08,秒杀活动,,同城配送
DOUYIN20251026200058,U-DOUYIN-751191,douyin,2025-10-26 21:48:10,2025-10-26 22:44:10,微信支付,南京天河区80号楼1单元757室,已付款,1833.94,168.41,1.85,110.04,拼团优惠,QZMD3538,同城配送
DOUYIN20251026385990,U-DOUYIN-218295,douyin,2025-10-26 18:47:14,2025-10-26 19:37:14,支付宝,上海天河区63号楼3单元1098室,已付款,4631.97,807.72,5.70,277.92,满减活动,,自提
DOUYIN20251026505252,U-DOUYIN-756149,douyin,2025-10-26 10:59:50,2025-10-26 11:50:50,微信支付,广州天河区98号楼20单元1057室,已取消,1711.39,499.99,5.82,102.68,拼团优惠,,快递配送
DOUYIN20251026592265,U-DOUYIN-342029,douyin,2025-10-26 22:04:39,2025-10-26 22:09:39,京东支付,杭州天河区87号楼12单元1693室,已取消,4205.75,829.90,13.70,252.34,拼团优惠,,快递配送
DOUYIN20251026710151,U-DOUYIN-834681,douyin,2025-10-26 23:50:13,2025-10-27 00:33:13,微信支付,广州朝阳区62号楼15单元509室,已付款,3605.00,336.48,10.67,216.30,优惠券,QZMD6428,同城配送
DOUYIN20251027259219,U-DOUYIN-301782,douyin,2025-10-27 06:46:36,2025-10-27 06:56:36,微信支付,广州朝阳区34号楼1单元1630室,待付款,488.78,0.70,11.93,29.33,秒杀活动,,同城配送
DOUYIN20251027345076,U-DOUYIN-658581,douyin,2025-10-27 02:40:20,2025-10-27 03:04:20,花呗,重庆海淀区58号楼9单元978室,已发货,3684.30,194.96,13.31,221.06,拼团优惠,,快递配送
DOUYIN20251027439542,U-DOUYIN-577173,douyin,2025-10-27 13:20:30,2025-10-27 13:53:30,花呗,上海天河区29号楼10单元617室,待付款,4557.38,1131.33,4.16,273.44,秒杀活动,,快递配送
DOUYIN20251027551692,U-DOUYIN-191091,douyin,2025-10-27 17:55:47,2025-10-27 18:26:47,支付宝,上海福田区98号楼14单元834室,已完成,3452.33,795.08,5.34,207.14,满减活动,YHMD7114,自提
DOUYIN20251027946453,U-DOUYIN-641208,douyin,2025-10-27 06:36:32,2025-10-27 07:17:32,花呗,上海浦东新区74号楼8单元1733室,已付款,3273.57,633.14,7.10,196.41,优惠券,QZMD7601,同城配送
DOUYIN20251028401084,U-DOUYIN-783645,douyin,2025-10-28 09:13:49,2025-10-28 10:03:49,支付宝,武汉海淀区91号楼2单元982室,待付款,461.97,24.75,8.78,27.72,优惠券,YHMD6909,快递配送
DOUYIN20251028786853,U-DOUYIN-230055,douyin,2025-10-28 11:02:57,2025-10-28 11:57:57,微信支付,深圳海淀区31号楼6单元1531室,已取消,1833.93,154.55,8.08,110.04,满减活动,YHMD4136,快递配送
DOUYIN20251101290449,U-DOUYIN-712633,douyin,2025-11-01 06:48:36,2025-11-01 07:39:36,支付宝,西安浦东新区17号楼15单元841室,待付款,4590.01,1088.03,10.21,275.40,拼团优惠,YHMD2935,同城配送
DOUYIN20251101342011,U-DOUYIN-108039,douyin,2025-11-01 12:48:38,2025-11-01 12:59:38,微信支付,南京浦东新区84号楼11单元516室,已发货,423.81,41.95,12.63,25.43,优惠券,,自提
DOUYIN20251101687590,U-DOUYIN-651448,douyin,2025-11-01 04:40:26,2025-11-01 05:33:26,银行卡,广州天河区32号楼6单元504室,已取消,4043.26,977.59,1.69,242.60,拼团优惠,,自提
DOUYIN20251101719740,U-DOUYIN-495266,douyin,2025-11-01 22:23:54,2025-11-01 22:28:54,花呗,深圳海淀区7号楼4单元412室,已付款,3106.55,791.88,2.68,186.39,优惠券,,快递配送
DOUYIN20251101735806,U-DOUYIN-245206,douyin,2025-11-01 16:47:54,2025-11-01 17:37:54,银行卡,广州浦东新区91号楼15单元367室,已完成,917.59,250.12,18.15,55.06,优惠券,,自提
DOUYIN20251102267048,U-DOUYIN-291270,douyin,2025-11-02 20:07:44,2025-11-02 20:47:44,花呗,北京浦东新区96号楼11单元1000室,已取消,4748.32,393.67,14.43,284.90,秒杀活动,,同城配送
DOUYIN20251102374142,U-DOUYIN-475831,douyin,2025-11-02 18:57:58,2025-11-02 19:35:58,微信支付,南京福田区58号楼4单元1321室,已付款,3975.67,944.53,12.58,238.54,拼团优惠,,快递配送
DOUYIN20251102499375,U-DOUYIN-490337,douyin,2025-11-02 11:53:40,2025-11-02 12:26:40,京东支付,深圳朝阳区9号楼18单元1833室,已发货,714.93,89.45,16.28,42.90,秒杀活动,TLEMD5272,同城配送
DOUYIN20251102633499,U-DOUYIN-284263,douyin,2025-11-02 23:45:22,2025-11-03 00:15:22,银行卡,西安天河区27号楼11单元151室,已取消,4026.35,41.82,19.74,241.58,满减活动,QZMD4361,同城配送
DOUYIN20251103172108,U-DOUYIN-692832,douyin,2025-11-03 16:15:21,2025-11-03 16:54:21,花呗,武汉福田区10号楼8单元1456室,已发货,3835.37,12.10,13.56,230.12,拼团优惠,TLEMD1136,同城配送
DOUYIN20251103621198,U-DOUYIN-834681,douyin,2025-11-03 11:56:22,2025-11-03 12:20:22,京东支付,杭州浦东新区16号楼5单元820室,已取消,963.23,184.10,12.12,57.79,优惠券,,自提
DOUYIN20251103814485,U-DOUYIN-902605,douyin,2025-11-03 15:46:02,2025-11-03 16:22:02,花呗,南京浦东新区34号楼15单元647室,已取消,3954.36,62.07,3.69,237.26,满减活动,TLEMD1753,自提
DOUYIN20251103910599,U-DOUYIN-787460,douyin,2025-11-03 22:39:01,2025-11-03 23:10:01,京东支付,北京浦东新区62号楼20单元1746室,待付款,1017.76,244.12,0.46,61.07,优惠券,,自提
DOUYIN20251103911114,U-DOUYIN-186342,douyin,2025-11-03 23:22:15,2025-11-03 23:43:15,银行卡,广州天河区11号楼11单元272室,已取消,369.47,31.31,13.19,22.17,满减活动,,同城配送
DOUYIN20251104358211,U-DOUYIN-472890,douyin,2025-11-04 23:10:33,2025-11-04 23:44:33,微信支付,上海天河区95号楼12单元1605室,已发货,315.10,22.97,3.19,18.91,秒杀活动,,同城配送
DOUYIN20251104363075,U-DOUYIN-749724,douyin,2025-11-04 05:50:46,2025-11-04 06:14:46,微信支付,西安福田区42号楼8单元1748室,已完成,1667.27,454.89,10.31,100.04,满减活动,,同城配送
DOUYIN20251105135504,U-DOUYIN-758406,douyin,2025-11-05 22:02:32,2025-11-05 22:41:32,支付宝,广州天河区59号楼13单元575室,已完成,2829.70,218.73,5.15,169.78,拼团优惠,YHMD6792,自提
DOUYIN20251105830743,U-DOUYIN-685265,douyin,2025-11-05 05:44:14,2025-11-05 05:50:14,微信支付,深圳朝阳区15号楼6单元1454室,已完成,2512.63,58.64,9.00,150.76,满减活动,,同城配送
DOUYIN20251106172105,U-DOUYIN-128644,douyin,2025-11-06 08:33:20,2025-11-06 09:21:20,支付宝,广州海淀区77号楼9单元138室,已发货,3577.21,101.15,7.47,214.63,秒杀活动,,同城配送
DOUYIN20251106256567,U-DOUYIN-995375,douyin,2025-11-06 19:48:51,2025-11-06 20:22:51,花呗,重庆福田区77号楼15单元1641室,待付款,4247.44,129.12,18.45,254.85,无促销,TLEMD9798,快递配送
DOUYIN20251107234328,U-DOUYIN-416930,douyin,2025-11-07 13:24:42,2025-11-07 13:30:42,京东支付,深圳天河区34号楼11单元1682室,已付款,3134.79,63.35,2.61,188.09,优惠券,,自提
DOUYIN20251107478270,U-DOUYIN-907950,douyin,2025-11-07 01:12:56,2025-11-07 02:10:56,支付宝,深圳天河区7号楼6单元918室,已发货,3209.53,747.72,0.82,192.57,无促销,,自提
DOUYIN20251107569707,U-DOUYIN-354377,douyin,2025-11-07 12:57:58,2025-11-07 13:41:58,花呗,西安福田区45号楼19单元1190室,待付款,4388.17,850.06,19.79,263.29,秒杀活动,,自提
DOUYIN20251107639213,U-DOUYIN-297934,douyin,2025-11-07 14:06:45,2025-11-07 14:54:45,银行卡,广州福田区94号楼12单元961室,已完成,4986.52,1198.03,7.03,299.19,无促销,,自提
DOUYIN20251107661968,U-DOUYIN-731491,douyin,2025-11-07 08:15:27,2025-11-07 09:04:27,京东支付,北京朝阳区37号楼6单元543室,已发货,4225.71,940.46,3.34,253.54,优惠券,,快递配送
DOUYIN20251107774095,U-DOUYIN-699133,douyin,2025-11-07 03:09:18,2025-11-07 04:02:18,花呗,南京福田区91号楼11单元1268室,已付款,4117.41,1137.18,9.33,247.04,拼团优惠,QZMD8909,同城配送
DOUYIN20251108243894,U-DOUYIN-558198,douyin,2025-11-08 20:29:26,2025-11-08 21:29:26,银行卡,北京天河区52号楼6单元1132室,已付款,2930.02,506.23,14.91,175.80,拼团优惠,,快递配送
DOUYIN20251108610612,U-DOUYIN-743746,douyin,2025-11-08 00:02:59,2025-11-08 00:17:59,支付宝,杭州海淀区87号楼20单元239室,待付款,311.76,28.87,8.70,18.71,满减活动,YHMD7377,自提
DOUYIN20251109282371,U-DOUYIN-340744,douyin,2025-11-09 17:10:10,2025-11-09 17:52:10,花呗,武汉天河区66号楼11单元1358室,已发货,4193.71,922.38,17.93,251.62,优惠券,YHMD1589,同城配送
DOUYIN20251109431444,U-DOUYIN-704400,douyin,2025-11-09 18:10:57,2025-11-09 18:59:57,银行卡,北京浦东新区43号楼10单元1947室,已付款,1010.78,101.54,8.55,60.65,拼团优惠,YHMD4099,自提
DOUYIN20251109443581,U-DOUYIN-960905,douyin,2025-11-09 16:49:37,2025-11-09 17:05:37,支付宝,杭州天河区81号楼6单元1737室,已取消,2723.39,815.37,6.11,163.40,秒杀活动,,同城配送
DOUYIN20251109521162,U-DOUYIN-278288,douyin,2025-11-09 14:18:47,2025-11-09 15:09:47,微信支付,南京浦东新区60号楼5单元1961室,待付款,119.31,13.16,19.44,7.16,拼团优惠,,同城配送
DOUYIN20251109567600,U-DOUYIN-896044,douyin,2025-11-09 01:16:24,2025-11-09 02:07:24,支付宝,杭州福田区73号楼18单元1370室,已发货,271.65,7.27,5.92,16.30,满减活动,TLEMD6875,自提
DOUYIN20251109631609,U-DOUYIN-204984,douyin,2025-11-09 12:36:19,2025-11-09 12:58:19,银行卡,杭州海淀区7号楼15单元1307室,待付款,4424.21,46.20,11.30,265.45,拼团优惠,,自提
DOUYIN20251109707387,U-DOUYIN-492163,douyin,2025-11-09 19:11:29,2025-11-09 19:36:29,微信支付,杭州浦东新区96号楼15单元278室,已发货,1227.88,304.10,17.05,73.67,满减活动,YHMD9678,快递配送
DOUYIN20251109859785,U-DOUYIN-970173,douyin,2025-11-09 07:20:10,2025-11-09 07:31:10,银行卡,武汉福田区86号楼13单元1593室,已取消,927.47,265.53,19.37,55.65,无促销,TLEMD4862,自提
DOUYIN20251110101420,U-DOUYIN-367351,douyin,2025-11-10 20:19:33,2025-11-10 20:29:33,支付宝,广州天河区4号楼18单元755室,已付款,1083.73,182.22,4.17,65.02,优惠券,,自提
DOUYIN20251110338527,U-DOUYIN-294934,douyin,2025-11-10 19:18:30,2025-11-10 19:57:30,花呗,深圳海淀区51号楼16单元849室,已完成,1297.03,59.34,11.63,77.82,无促销,,快递配送
DOUYIN20251110386702,U-DOUYIN-562760,douyin,2025-11-10 08:03:52,2025-11-10 08:59:52,银行卡,重庆天河区39号楼3单元1826室,已发货,4341.79,724.56,3.99,260.51,秒杀活动,QZMD4811,同城配送
DOUYIN20251110451282,U-DOUYIN-505084,douyin,2025-11-10 03:03:14,2025-11-10 03:13:14,支付宝,杭州天河区97号楼14单元1215室,已付款,2248.97,669.08,8.06,134.94,优惠券,,同城配送
DOUYIN20251110497752,U-DOUYIN-515010,douyin,2025-11-10 23:11:53,2025-11-10 23:50:53,花呗,深圳朝阳区32号楼3单元275室,已发货,706.59,109.48,7.44,42.40,满减活动,,自提
DOUYIN20251111340814,U-DOUYIN-587588,douyin,2025-11-11 06:38:43,2025-11-11 07:21:43,银行卡,武汉海淀区56号楼16单元417室,已发货,3530.26,220.14,3.92,211.82,优惠券,,自提
DOUYIN20251111420393,U-DOUYIN-727014,douyin,2025-11-11 18:10:57,2025-11-11 18:52:57,支付宝,西安浦东新区35号楼16单元892室,已取消,1318.65,291.45,9.12,79.12,优惠券,,自提
DOUYIN20251111471497,U-DOUYIN-210789,douyin,2025-11-11 05:31:45,2025-11-11 06:27:45,京东支付,南京浦东新区85号楼2单元1316室,待付款,2929.83,621.84,4.04,175.79,无促销,,自提
DOUYIN20251111525003,U-DOUYIN-435921,douyin,2025-11-11 08:19:38,2025-11-11 08:38:38,微信支付,广州海淀区23号楼15单元786室,已付款,728.17,204.50,7.15,43.69,秒杀活动,QZMD9525,自提
DOUYIN20251111582293,U-DOUYIN-621299,douyin,2025-11-11 08:10:36,2025-11-11 09:09:36,花呗,上海福田区54号楼10单元864室,已发货,144.69,40.37,19.96,8.68,拼团优惠,YHMD5903,自提
DOUYIN20251111829769,U-DOUYIN-814529,douyin,2025-11-11 08:02:42,2025-11-11 08:11:42,银行卡,深圳朝阳区30号楼11单元670室,已取消,2595.60,658.33,0.79,155.74,满减活动,,快递配送
DOUYIN20251111860217,U-DOUYIN-567240,douyin,2025-11-11 18:47:18,2025-11-11 19:40:18,微信支付,南京朝阳区30号楼16单元799室,待付款,3177.37,782.48,15.82,190.64,优惠券,,自提
DOUYIN20251112433214,U-DOUYIN-670219,douyin,2025-11-12 19:49:58,2025-11-12 20:03:58,京东支付,北京海淀区33号楼9单元700室,已取消,2650.08,712.92,4.26,159.00,满减活动,YHMD5583,同城配送
DOUYIN20251112444002,U-DOUYIN-682368,douyin,2025-11-12 03:33:52,2025-11-12 03:44:52,银行卡,武汉朝阳区26号楼5单元1524室,已完成,399.94,107.28,18.42,24.00,无促销,,快递配送
DOUYIN20251112681497,U-DOUYIN-464052,douyin,2025-11-12 11:44:20,2025-11-12 12:27:20,支付宝,广州浦东新区26号楼2单元144室,已取消,1559.31,375.81,3.76,93.56,优惠券,TLEMD6346,自提
DOUYIN20251112863434,U-DOUYIN-864288,douyin,2025-11-12 12:12:50,2025-11-12 12:34:50,京东支付,成都天河区17号楼18单元909室,已发货,1668.17,327.82,16.97,100.09,拼团优惠,QZMD5992,快递配送
DOUYIN20251112961640,U-DOUYIN-640114,douyin,2025-11-12 00:10:10,2025-11-12 00:23:10,银行卡,西安朝阳区68号楼6单元826室,待付款,2455.04,86.28,11.77,147.30,秒杀活动,QZMD3710,自提
DOUYIN20251113103523,U-DOUYIN-872721,douyin,2025-11-13 03:04:20,2025-11-13 03:36:20,京东支付,杭州朝阳区69号楼1单元1008室,已付款,2199.91,582.07,12.54,131.99,满减活动,,快递配送
DOUYIN20251113323280,U-DOUYIN-532205,douyin,2025-11-13 20:07:04,2025-11-13 20:31:04,京东支付,杭州海淀区15号楼12单元249室,已付款,1753.69,349.64,11.03,105.22,秒杀活动,,快递配送
DOUYIN20251113558713,U-DOUYIN-446567,douyin,2025-11-13 04:00:55,2025-11-13 04:56:55,银行卡,杭州福田区35号楼6单元1584室,待付款,3267.21,291.94,4.34,196.03,满减活动,QZMD2361,快递配送
DOUYIN20251113588084,U-DOUYIN-550383,douyin,2025-11-13 14:37:30,2025-11-13 14:44:30,银行卡,重庆朝阳区56号楼15单元1735室,已发货,623.54,104.80,6.61,37.41,优惠券,QZMD4254,同城配送
